"campaignid","sample","family","genus","species","length","number","range"
"2022-05_PtCloates_BOSS","216","SUS","SUS","sus",NA,1,2834.84255
"2022-05_PtCloates_BOSS","269","Echeneidae","Echeneis","naucrates",NA,1,3769.64033
"2022-05_PtCloates_BOSS","272","SUS","SUS","sus",NA,1,1219.54133
"2022-05_PtCloates_BOSS","272","Pinguipedidae","Parapercis","nebulosa",NA,1,2828.68805
"2022-05_PtCloates_BOSS","244","Pinguipedidae","Parapercis","nebulosa",NA,1,1870.85517
"2022-05_PtCloates_BOSS","244","Pinguipedidae","Parapercis","nebulosa",NA,1,2320.07351
"2022-05_PtCloates_BOSS","219","SUS","SUS","sus",NA,1,3310.34822
"2022-05_PtCloates_BOSS","219","SUS","SUS","sus",NA,1,2992.47774
"2022-05_PtCloates_BOSS","219","Labridae","Labroides","dimidiatus",NA,1,5215.79492
"2022-05_PtCloates_BOSS","219","Serranidae","Pseudanthias","georgei",NA,1,2978.48724
"2022-05_PtCloates_BOSS","219","Serranidae","Pseudanthias","georgei",NA,2,3868.05445
"2022-05_PtCloates_BOSS","219","Serranidae","Pseudanthias","georgei",NA,1,6365.99904
"2022-05_PtCloates_BOSS","219","Serranidae","Pseudanthias","georgei",NA,1,7297.10334
"2022-05_PtCloates_BOSS","259","Pinguipedidae","Parapercis","nebulosa",NA,1,2338.17194
"2022-05_PtCloates_BOSS","259","Unknown","Unknown","unknown",NA,1,6592.81562
"2022-05_PtCloates_BOSS","259","Lethrinidae","Gymnocranius","sp1",NA,1,4859.62764
"2022-05_PtCloates_BOSS","259","Serranidae","Epinephelus","spp",NA,1,3747.54086
"2022-05_PtCloates_BOSS","274","Lethrinidae","Lethrinus","miniatus",NA,1,1243.90144
"2022-05_PtCloates_BOSS","214","Pinguipedidae","Parapercis","nebulosa",NA,1,2085.93101
"2022-05_PtCloates_BOSS","256","Pomacanthidae","Pomacanthus","semicirculatus",NA,1,5479.02984
"2022-05_PtCloates_BOSS","256","Pinguipedidae","Parapercis","nebulosa",NA,1,5512.77248
"2022-05_PtCloates_BOSS","233","Unknown","Unknown","unknown",NA,1,2280.21803
"2022-05_PtCloates_BOSS","251","Pinguipedidae","Parapercis","nebulosa",NA,1,2214.12247
"2022-05_PtCloates_BOSS","251","SUS","SUS","sus",NA,1,1772.45124
"2022-05_PtCloates_BOSS","212","Labridae","Coris","caudimacula",NA,1,2548.30997
"2022-05_PtCloates_BOSS","218","Pinguipedidae","Parapercis","nebulosa",NA,1,3304.07585
"2022-05_PtCloates_BOSS","218","Pinguipedidae","Parapercis","nebulosa",NA,1,3201.56077
"2022-05_PtCloates_BOSS","218","Pinguipedidae","Parapercis","nebulosa",NA,1,3203.81115
"2022-05_PtCloates_BOSS","228","Carangidae","Decapterus","spp",NA,1,3601.25274
"2022-05_PtCloates_BOSS","217","Gobiidae","Unknown","spp",NA,1,3766.80415
"2022-05_PtCloates_BOSS","223","Carangidae","Carangoides","spp",NA,1,6432.36073
"2022-05_PtCloates_BOSS","260","SUS","SUS","sus",NA,1,2235.55326
"2022-05_PtCloates_BOSS","220","Unknown","Unknown","unknown",NA,1,2416.61855
"2022-05_PtCloates_BOSS","268","Carangidae","Decapterus","spp",NA,1,2958.58589
"2022-05_PtCloates_BOSS","268","Carangidae","Decapterus","spp",NA,1,3594.93641
"2022-05_PtCloates_BOSS","254","SUS","SUS","sus",NA,1,4506.70503
"2022-05_PtCloates_BOSS","254","SUS","SUS","sus",NA,1,2860.87624
"2022-05_PtCloates_BOSS","242","Chaetodontidae","Heniochus","acuminatus",NA,1,4773.46611
"2022-05_PtCloates_BOSS","257","SUS","SUS","sus",NA,1,2648.58504
"2022-05_PtCloates_BOSS","257","Unknown","Unknown","unknown",NA,1,6651.04046
"2022-05_PtCloates_BOSS","257","Unknown","Unknown","unknown",NA,1,6997.71524
"2022-05_PtCloates_BOSS","257","Carangidae","Carangoides","spp",NA,1,6706.02765
"2022-05_PtCloates_BOSS","258","Unknown","Unknown","unknown",NA,1,3159.76619
"2022-05_PtCloates_BOSS","234","Unknown","Unknown","unknown",NA,1,3303.40216
"2022-05_PtCloates_BOSS","213","Unknown","Unknown","unknown",NA,1,2338.28281
"2022-05_PtCloates_BOSS","213","Unknown","Unknown","unknown",NA,1,2129.48496
"2022-05_PtCloates_BOSS","204","Lethrinidae","Gymnocranius","sp1",NA,1,3223.11446
"2022-05_PtCloates_BOSS","246","Unknown","Unknown","unknown",NA,1,1804.54472
"2022-05_PtCloates_BOSS","239","Unknown","Unknown","unknown",NA,1,3773.12124
"2022-05_PtCloates_BOSS","210","SUS","SUS","sus",NA,1,4076.52759
"2022-05_PtCloates_BOSS","210","Unknown","Unknown","unknown",NA,1,5710.98651
"2022-05_PtCloates_BOSS","271","Unknown","Unknown","unknown",NA,1,3034.89992
"2022-05_PtCloates_BOSS","273","SUS","SUS","sus",NA,1,2187.64727
"2022-05_PtCloates_BOSS","273","SUS","SUS","sus",NA,1,2245.13929
"2022-05_PtCloates_BOSS","273","SUS","SUS","sus",NA,1,2127.37008
"2022-05_PtCloates_BOSS","273","SUS","SUS","sus",NA,1,2141.61523
"2022-05_PtCloates_BOSS","273","SUS","SUS","sus",NA,1,2181.46132
"2022-05_PtCloates_BOSS","273","SUS","SUS","sus",NA,1,2272.24609
"2022-05_PtCloates_BOSS","273","SUS","SUS","sus",NA,1,2495.73446
"2022-05_PtCloates_BOSS","273","SUS","SUS","sus",NA,1,2358.96862
"2022-05_PtCloates_BOSS","273","SUS","SUS","sus",NA,1,2393.21869
"2022-05_PtCloates_BOSS","273","SUS","SUS","sus",NA,1,2299.24493
"2022-05_PtCloates_BOSS","273","SUS","SUS","sus",NA,1,2304.59971
"2022-05_PtCloates_BOSS","273","Labridae","Labroides","dimidiatus",NA,1,1473.28869
"2022-05_PtCloates_BOSS","267","Unknown","Unknown","unknown",NA,1,2360.78265
"2022-05_PtCloates_BOSS","267","Unknown","Unknown","unknown",NA,1,2654.18917
"2022-05_PtCloates_BOSS","122","SUS","SUS","sus",NA,1,3151.26988
"2022-05_PtCloates_BOSS","122","SUS","SUS","sus",NA,1,3120.21919
"2022-05_PtCloates_BOSS","150","Echeneidae","Echeneis","naucrates",NA,1,2657.73822
"2022-05_PtCloates_BOSS","150","Carcharhinidae","Carcharhinus","albimarginatus",NA,1,7039.34831
"2022-05_PtCloates_BOSS","150","Carangidae","Unknown","spp",NA,2,7602.63635
"2022-05_PtCloates_BOSS","B59","Lethrinidae","Gymnocranius","euanus",NA,1,6195.06949
"2022-05_PtCloates_BOSS","B59","SUS","SUS","sus",NA,3,6523.83828
"2022-05_PtCloates_BOSS","147","Pinguipedidae","Parapercis","nebulosa",NA,2,2100.96445
"2022-05_PtCloates_BOSS","147","Unknown","Unknown","unknown",NA,1,3147.94473
"2022-05_PtCloates_BOSS","118","Pinguipedidae","Parapercis","nebulosa",NA,1,3129.44194
"2022-05_PtCloates_BOSS","118","SUS","SUS","sus",NA,1,2430.74737
"2022-05_PtCloates_BOSS","118","SUS","SUS","sus",NA,1,2358.80764
"2022-05_PtCloates_BOSS","118","SUS","SUS","sus",NA,1,2459.8851
"2022-05_PtCloates_BOSS","136","Unknown","Unknown","unknown",NA,1,6576.59278
"2022-05_PtCloates_BOSS","136","Pinguipedidae","Parapercis","nebulosa",NA,1,2554.59875
"2022-05_PtCloates_BOSS","112","Unknown","Unknown","unknown",NA,1,5421.73617
"2022-05_PtCloates_BOSS","B49","Pinguipedidae","Parapercis","nebulosa",NA,2,3971.66467
"2022-05_PtCloates_BOSS","B49","Cirrhitidae","Cyprinocirrhites","polyactis",NA,1,6084.35088
"2022-05_PtCloates_BOSS","B54.2","Cirrhitidae","Cyprinocirrhites","polyactis",NA,1,3745.72401
"2022-05_PtCloates_BOSS","B54.2","SUS","SUS","sus",NA,1,3416.72792
"2022-05_PtCloates_BOSS","B52","Carangidae","Carangoides","spp",NA,1,7917.97734
"2022-05_PtCloates_BOSS","132","Lethrinidae","Gymnocranius","sp1",NA,1,5760.53988
"2022-05_PtCloates_BOSS","B56","Unknown","Unknown","unknown",NA,1,4873.1153
"2022-05_PtCloates_BOSS","B56","Pomacanthidae","Pomacanthus","semicirculatus",NA,1,7298.6536
"2022-05_PtCloates_BOSS","B60","Lethrinidae","Gymnocranius","spp",NA,1,6386.86988
"2022-05_PtCloates_BOSS","144","Carangidae","Decapterus","spp",NA,2,4779.58788
"2022-05_PtCloates_BOSS","148","Carcharhinidae","Carcharhinus","albimarginatus",NA,1,5765.70804
"2022-05_PtCloates_BOSS","148","Scombridae","Scomberomorus","spp",NA,1,6152.31115
"2022-05_PtCloates_BOSS","139","Lutjanidae","Unknown","spp",NA,1,4319.64294
"2022-05_PtCloates_BOSS","139","Carcharhinidae","Carcharhinus","spp",NA,1,1484.82355
"2022-05_PtCloates_BOSS","130","Unknown","Unknown","unknown",NA,1,3113.33304
"2022-05_PtCloates_BOSS","101","Pinguipedidae","Parapercis","nebulosa",NA,1,2206.2211
"2022-05_PtCloates_BOSS","155","SUS","SUS","sus",NA,1,1954.77256
"2022-05_PtCloates_BOSS","B58","Carangidae","Unknown","spp",NA,1,6625.43655
"2022-05_PtCloates_BOSS","142","Pinguipedidae","Parapercis","nebulosa",NA,1,3264.43908
"2022-05_PtCloates_BOSS","106","Unknown","Unknown","unknown",NA,2,4282.19148
"2022-05_PtCloates_BOSS","127","Pinguipedidae","Parapercis","nebulosa",NA,1,3207.2459
"2022-05_PtCloates_BOSS","140","Unknown","Unknown","unknown",NA,1,3783.59806
"2022-05_PtCloates_BOSS","140","Serranidae","Pseudanthias","spp",NA,3,2532.9364
"2022-05_PtCloates_BOSS","117","Unknown","Unknown","unknown",NA,1,2232.29761
"2022-05_PtCloates_BOSS","108","Unknown","Unknown","unknown",NA,1,5570.72139
"2022-05_PtCloates_BOSS","108","Balistidae","Abalistes","spp",NA,1,4405.06064
"2022-05_PtCloates_BOSS","B51","Pomacanthidae","Pomacanthus","semicirculatus",NA,1,5033.71499
"2022-05_PtCloates_BOSS","B51","Acanthuridae","Naso","spp",NA,17,6165.32076
"2022-05_PtCloates_BOSS","B51","Acanthuridae","Acanthurus","spp",NA,11,6723.30151
"2022-05_PtCloates_BOSS","B51","Lethrinidae","Gymnocranius","sp1",NA,1,4087.90439
"2022-05_PtCloates_BOSS","135","Carangidae","Gnathanodon","speciosus",NA,1,2253.22657
"2022-05_PtCloates_BOSS","135","Unknown","Unknown","unknown",NA,1,3104.89226
"2022-05_PtCloates_BOSS","123","Carangidae","Decapterus","spp",NA,3,6964.4239
"2022-05_PtCloates_BOSS","123","Unknown","Unknown","unknown",NA,1,6461.7581
"2022-05_PtCloates_BOSS","B53","Lutjanidae","Aphareus","rutilans",NA,1,6934.22519
"2022-05_PtCloates_BOSS","B61","Lethrinidae","Gymnocranius","sp1",NA,1,7935.03839
"2022-05_PtCloates_BOSS","B63","Pinguipedidae","Parapercis","nebulosa",NA,1,3557.19428
"2022-05_PtCloates_BOSS","B63","Microdesmidae","Gunnellichthys","monostigma",NA,1,2840.08063
