"","Species","Year","Month","Day","Region","Location","Block","Lat","Lon","Sector","CaptureMeth","TL","TL10","TL20","TL50"
"227","Redthroat Emperor",2015,9,27,"Mid","Jurien Bay",NA,NA,NA,"Recreational","LINE",395,390,380,350
"228","Redthroat Emperor",2015,9,27,"Mid","Jurien Bay",NA,NA,NA,"Recreational","LINE",335,330,320,300
"229","Redthroat Emperor",2015,9,27,"Mid","Jurien Bay",NA,NA,NA,"Recreational","LINE",390,390,380,350
"230","Redthroat Emperor",2015,9,27,"Mid","Jurien Bay",NA,NA,NA,"Recreational","LINE",404,400,400,400
"231","Redthroat Emperor",2015,9,28,"Mid","Jurien Bay",NA,NA,NA,"Recreational","LINE",427,420,420,400
"232","Redthroat Emperor",2017,1,28,"Mid","Jurien Bay","82BE",-30.20833302,114.7083321,"Recreational","LINE",398,390,380,350
"233","Redthroat Emperor",2017,3,6,"Mid","Jurien Bay","78BF",-30.54166698,114.7916679,"Recreational","LINE",360,360,360,350
"234","Redthroat Emperor",2017,3,6,"Mid","Jurien Bay","80BE",-30.375,114.7083321,"Recreational","LINE",362,360,360,350
"235","Redthroat Emperor",2017,3,6,"Mid","Jurien Bay","81BG",-30.29166698,114.875,"Recreational","LINE",387,380,380,350
"236","Redthroat Emperor",2020,2,29,"Mid","Jurien Bay",NA,NA,NA,"Recreational","LINE",472,470,460,450
"237","Redthroat Emperor",2020,9,27,"Mid","Jurien Bay",NA,NA,NA,"Recreational","LINE",393,390,380,350
"238","Redthroat Emperor",2020,9,28,"Mid","Dongara",NA,NA,NA,"Recreational","LINE",476,470,460,450
"239","Redthroat Emperor",2020,9,28,"Mid","Dongara",NA,NA,NA,"Recreational","LINE",485,480,480,450
"240","Redthroat Emperor",2020,9,28,"Mid","Dongara",NA,NA,NA,"Recreational","LINE",500,500,500,500
"241","Redthroat Emperor",2020,9,28,"Mid","Dongara",NA,NA,NA,"Recreational","LINE",444,440,440,400
"242","Redthroat Emperor",2020,9,28,"Mid","Dongara",NA,NA,NA,"Recreational","LINE",502,500,500,500
"243","Redthroat Emperor",2020,9,28,"Mid","Dongara",NA,NA,NA,"Recreational","LINE",500,500,500,500
"244","Redthroat Emperor",2020,9,28,"Mid","Dongara",NA,NA,NA,"Recreational","LINE",467,460,460,450
"245","Redthroat Emperor",2020,10,13,"Mid","Dongara",NA,NA,NA,"Recreational","LINE",503,500,500,500
"246","Redthroat Emperor",2020,10,16,"Mid","Dongara",NA,NA,NA,"Recreational","LINE",515,510,500,500
"247","Redthroat Emperor",2020,10,16,"Mid","Dongara",NA,NA,NA,"Recreational","LINE",395,390,380,350
"248","Redthroat Emperor",2020,10,16,"Mid","Dongara",NA,NA,NA,"Recreational","LINE",437,430,420,400
"249","Redthroat Emperor",2020,10,16,"Mid","Dongara",NA,NA,NA,"Recreational","LINE",415,410,400,400
"250","Redthroat Emperor",2020,10,16,"Mid","Dongara",NA,NA,NA,"Recreational","LINE",480,480,480,450
"251","Redthroat Emperor",2020,10,16,"Mid","Dongara",NA,NA,NA,"Recreational","LINE",472,470,460,450
"252","Redthroat Emperor",2020,10,16,"Mid","Dongara",NA,NA,NA,"Recreational","LINE",435,430,420,400
"253","Redthroat Emperor",2020,10,16,"Mid","Dongara",NA,NA,NA,"Recreational","LINE",493,490,480,450
"254","Redthroat Emperor",2020,10,16,"Mid","Dongara",NA,NA,NA,"Recreational","LINE",420,420,420,400
"255","Redthroat Emperor",2020,10,16,"Mid","Dongara",NA,NA,NA,"Recreational","LINE",487,480,480,450
"256","Redthroat Emperor",2020,10,16,"Mid","Dongara",NA,NA,NA,"Recreational","LINE",455,450,440,450
"257","Redthroat Emperor",2020,10,16,"Mid","Dongara",NA,NA,NA,"Recreational","LINE",438,430,420,400
"258","Redthroat Emperor",2020,10,20,"Mid","Dongara",NA,NA,NA,"Recreational","LINE",415,410,400,400
"259","Redthroat Emperor",2020,10,20,"Mid","Dongara",NA,NA,NA,"Recreational","LINE",358,350,340,350
"260","Redthroat Emperor",2020,10,20,"Mid","Dongara",NA,NA,NA,"Recreational","LINE",490,490,480,450
"261","Redthroat Emperor",2020,10,20,"Mid","Dongara",NA,NA,NA,"Recreational","LINE",357,350,340,350
"262","Redthroat Emperor",2020,10,20,"Mid","Dongara",NA,NA,NA,"Recreational","LINE",387,380,380,350
"263","Redthroat Emperor",2020,10,20,"Mid","Dongara",NA,NA,NA,"Recreational","LINE",482,480,480,450
"264","Redthroat Emperor",2020,10,20,"Mid","Dongara",NA,NA,NA,"Recreational","LINE",543,540,540,500
"265","Redthroat Emperor",2020,10,20,"Mid","Dongara",NA,NA,NA,"Recreational","LINE",520,520,520,500
"266","Redthroat Emperor",2020,10,20,"Mid","Dongara",NA,NA,NA,"Recreational","LINE",475,470,460,450
"267","Redthroat Emperor",2020,10,20,"Mid","Dongara",NA,NA,NA,"Recreational","LINE",482,480,480,450
"268","Redthroat Emperor",2020,10,20,"Mid","Dongara",NA,NA,NA,"Recreational","LINE",435,430,420,400
"269","Redthroat Emperor",2020,10,20,"Mid","Dongara",NA,NA,NA,"Recreational","LINE",536,530,520,500
"270","Redthroat Emperor",2021,1,9,"Mid","Dongara",NA,NA,NA,"Recreational","LINE",462,460,460,450
"271","Redthroat Emperor",2021,1,9,"Mid","Dongara",NA,NA,NA,"Recreational","LINE",491,490,480,450
"272","Redthroat Emperor",2021,3,6,"Mid","Jurien Bay",NA,NA,NA,"Recreational","LINE",484,480,480,450
"273","Redthroat Emperor",2021,9,12,"Mid","Jurien Bay",NA,NA,NA,"Recreational","LINE",472,470,460,450
"274","Redthroat Emperor",2021,12,19,"Mid","Jurien Bay",NA,NA,NA,"Recreational","LINE",473,470,460,450
"275","Redthroat Emperor",2021,12,19,"Mid","Jurien Bay",NA,NA,NA,"Recreational","LINE",407,400,400,400
"276","Redthroat Emperor",2021,12,29,"Mid","Jurien Bay",NA,NA,NA,"Recreational","LINE",500,500,500,500
"277","Redthroat Emperor",2022,3,12,"Mid","Jurien Bay",NA,NA,NA,"Recreational","LINE",481,480,480,450
"278","Redthroat Emperor",2022,3,12,"Mid","Jurien Bay",NA,NA,NA,"Recreational","LINE",421,420,420,400
"279","Redthroat Emperor",2022,4,25,"Mid","Dongara",NA,NA,NA,"Recreational","LINE",537,530,520,500
"280","Redthroat Emperor",2022,4,25,"Mid","Dongara",NA,NA,NA,"Recreational","LINE",446,440,440,400
"281","Redthroat Emperor",2022,4,25,"Mid","Dongara",NA,NA,NA,"Recreational","LINE",514,510,500,500
"282","Redthroat Emperor",2022,4,25,"Mid","Dongara",NA,NA,NA,"Recreational","LINE",482,480,480,450
"283","Redthroat Emperor",2024,4,27,"Mid","Jurien Bay",NA,NA,NA,"Recreational","LINE",442,440,440,400
"284","Redthroat Emperor",2005,8,11,"Mid","Port Gregory",NA,NA,NA,"Commercial","LINE",386,380,380,350
"285","Redthroat Emperor",2005,8,11,"Mid","Port Gregory",NA,NA,NA,"Commercial","LINE",446,440,440,400
"286","Redthroat Emperor",2005,8,11,"Mid","Port Gregory",NA,NA,NA,"Commercial","LINE",473,470,460,450
"287","Redthroat Emperor",2005,8,11,"Mid","Port Gregory",NA,NA,NA,"Commercial","LINE",382,380,380,350
"288","Redthroat Emperor",2005,8,11,"Mid","Port Gregory",NA,NA,NA,"Commercial","LINE",365,360,360,350
"289","Redthroat Emperor",2005,8,11,"Mid","Port Gregory",NA,NA,NA,"Commercial","LINE",484,480,480,450
"290","Redthroat Emperor",2005,8,11,"Mid","Port Gregory",NA,NA,NA,"Commercial","LINE",397,390,380,350
"291","Redthroat Emperor",2005,8,11,"Mid","Port Gregory",NA,NA,NA,"Commercial","LINE",388,380,380,350
"292","Redthroat Emperor",2005,8,11,"Mid","Port Gregory",NA,NA,NA,"Commercial","LINE",362,360,360,350
"293","Redthroat Emperor",2005,8,11,"Mid","Port Gregory",NA,NA,NA,"Commercial","LINE",408,400,400,400
"294","Redthroat Emperor",2005,8,11,"Mid","Port Gregory",NA,NA,NA,"Commercial","LINE",384,380,380,350
"295","Redthroat Emperor",2005,8,11,"Mid","Port Gregory",NA,NA,NA,"Commercial","LINE",409,400,400,400
"296","Redthroat Emperor",2005,8,11,"Mid","Port Gregory",NA,NA,NA,"Commercial","LINE",363,360,360,350
"297","Redthroat Emperor",2005,8,11,"Mid","Port Gregory",NA,NA,NA,"Commercial","LINE",368,360,360,350
"298","Redthroat Emperor",2005,8,11,"Mid","Port Gregory",NA,NA,NA,"Commercial","LINE",412,410,400,400
"299","Redthroat Emperor",2005,8,11,"Mid","Abrolhos North Island",NA,NA,NA,"Commercial","LINE",423,420,420,400
"300","Redthroat Emperor",2005,8,11,"Mid","Abrolhos North Island",NA,NA,NA,"Commercial","LINE",405,400,400,400
"301","Redthroat Emperor",2005,8,11,"Mid","Abrolhos North Island",NA,NA,NA,"Commercial","LINE",395,390,380,350
"302","Redthroat Emperor",2005,8,11,"Mid","Abrolhos North Island",NA,NA,NA,"Commercial","LINE",373,370,360,350
"303","Redthroat Emperor",2005,8,11,"Mid","Abrolhos North Island",NA,NA,NA,"Commercial","LINE",483,480,480,450
"304","Redthroat Emperor",2005,8,11,"Mid","Abrolhos North Island",NA,NA,NA,"Commercial","LINE",391,390,380,350
"305","Redthroat Emperor",2005,8,11,"Mid","Abrolhos North Island",NA,NA,NA,"Commercial","LINE",486,480,480,450
"306","Redthroat Emperor",2005,8,11,"Mid","Abrolhos North Island",NA,NA,NA,"Commercial","LINE",417,410,400,400
"307","Redthroat Emperor",2005,8,11,"Mid","Abrolhos North Island",NA,NA,NA,"Commercial","LINE",546,540,540,500
"308","Redthroat Emperor",2005,8,11,"Mid","Abrolhos North Island",NA,NA,NA,"Commercial","LINE",572,570,560,550
"309","Redthroat Emperor",2005,8,11,"Mid","Abrolhos North Island",NA,NA,NA,"Commercial","LINE",374,370,360,350
"310","Redthroat Emperor",2005,8,11,"Mid","Abrolhos North Island",NA,NA,NA,"Commercial","LINE",531,530,520,500
"311","Redthroat Emperor",2005,8,11,"Mid","Abrolhos North Island",NA,NA,NA,"Commercial","LINE",444,440,440,400
"312","Redthroat Emperor",2005,8,11,"Mid","Abrolhos North Island",NA,NA,NA,"Commercial","LINE",406,400,400,400
"313","Redthroat Emperor",2005,8,11,"Mid","Abrolhos North Island",NA,NA,NA,"Commercial","LINE",430,430,420,400
"314","Redthroat Emperor",2005,8,11,"Mid","Abrolhos North Island",NA,NA,NA,"Commercial","LINE",543,540,540,500
"315","Redthroat Emperor",2005,8,11,"Mid","Abrolhos North Island",NA,NA,NA,"Commercial","LINE",447,440,440,400
"316","Redthroat Emperor",2005,8,11,"Mid","Abrolhos North Island",NA,NA,NA,"Commercial","LINE",502,500,500,500
"317","Redthroat Emperor",2005,8,11,"Mid","Abrolhos North Island",NA,NA,NA,"Commercial","LINE",431,430,420,400
"318","Redthroat Emperor",2005,9,8,"Mid","Dongara",NA,NA,NA,"Commercial","LINE",350,350,340,350
"319","Redthroat Emperor",2005,9,8,"Mid","Dongara",NA,NA,NA,"Commercial","LINE",481,480,480,450
"320","Redthroat Emperor",2005,9,8,"Mid","Dongara",NA,NA,NA,"Commercial","LINE",390,390,380,350
"321","Redthroat Emperor",2005,9,8,"Mid","Dongara",NA,NA,NA,"Commercial","LINE",421,420,420,400
"322","Redthroat Emperor",2005,9,8,"Mid","Dongara",NA,NA,NA,"Commercial","LINE",432,430,420,400
"323","Redthroat Emperor",2005,9,8,"Mid","Dongara",NA,NA,NA,"Commercial","LINE",330,330,320,300
"324","Redthroat Emperor",2005,9,8,"Mid","Dongara",NA,NA,NA,"Commercial","LINE",421,420,420,400
"325","Redthroat Emperor",2005,9,8,"Mid","Dongara",NA,NA,NA,"Commercial","LINE",321,320,320,300
"326","Redthroat Emperor",2005,9,8,"Mid","Dongara",NA,NA,NA,"Commercial","LINE",345,340,340,300
"327","Redthroat Emperor",2005,9,8,"Mid","Dongara",NA,NA,NA,"Commercial","LINE",394,390,380,350
"328","Redthroat Emperor",2005,9,8,"Mid","Dongara",NA,NA,NA,"Commercial","LINE",434,430,420,400
"329","Redthroat Emperor",2005,9,8,"Mid","Dongara",NA,NA,NA,"Commercial","LINE",427,420,420,400
"330","Redthroat Emperor",2005,9,8,"Mid","Dongara",NA,NA,NA,"Commercial","LINE",366,360,360,350
"331","Redthroat Emperor",2005,9,8,"Mid","Dongara",NA,NA,NA,"Commercial","LINE",353,350,340,350
"332","Redthroat Emperor",2005,9,8,"Mid","Dongara",NA,NA,NA,"Commercial","LINE",421,420,420,400
"333","Redthroat Emperor",2006,7,7,"Mid","Abrolhos Southern Group",NA,NA,NA,"Commercial","LINE",341,340,340,300
"334","Redthroat Emperor",2006,7,7,"Mid","Abrolhos Southern Group",NA,NA,NA,"Commercial","LINE",384,380,380,350
"335","Redthroat Emperor",2006,7,7,"Mid","Abrolhos Southern Group",NA,NA,NA,"Commercial","LINE",335,330,320,300
"336","Redthroat Emperor",2006,7,7,"Mid","Abrolhos Southern Group",NA,NA,NA,"Commercial","LINE",333,330,320,300
"337","Redthroat Emperor",2006,7,7,"Mid","Abrolhos Southern Group",NA,NA,NA,"Commercial","LINE",339,330,320,300
"338","Redthroat Emperor",2006,7,7,"Mid","Abrolhos Southern Group",NA,NA,NA,"Commercial","LINE",361,360,360,350
"339","Redthroat Emperor",2006,7,7,"Mid","Abrolhos Southern Group",NA,NA,NA,"Commercial","LINE",347,340,340,300
"340","Redthroat Emperor",2006,7,7,"Mid","Abrolhos Southern Group",NA,NA,NA,"Commercial","LINE",323,320,320,300
"341","Redthroat Emperor",2006,7,7,"Mid","Abrolhos Southern Group",NA,NA,NA,"Commercial","LINE",357,350,340,350
"342","Redthroat Emperor",2006,7,7,"Mid","Abrolhos Southern Group",NA,NA,NA,"Commercial","LINE",365,360,360,350
"343","Redthroat Emperor",2006,7,7,"Mid","Abrolhos Southern Group",NA,NA,NA,"Commercial","LINE",350,350,340,350
"344","Redthroat Emperor",2006,7,7,"Mid","Abrolhos Southern Group",NA,NA,NA,"Commercial","LINE",368,360,360,350
"345","Redthroat Emperor",2006,7,7,"Mid","Abrolhos Southern Group",NA,NA,NA,"Commercial","LINE",337,330,320,300
"346","Redthroat Emperor",2006,7,7,"Mid","Abrolhos Southern Group",NA,NA,NA,"Commercial","LINE",368,360,360,350
"347","Redthroat Emperor",2006,7,7,"Mid","Abrolhos Southern Group",NA,NA,NA,"Commercial","LINE",359,350,340,350
"348","Redthroat Emperor",2006,7,7,"Mid","Abrolhos Southern Group",NA,NA,NA,"Commercial","LINE",372,370,360,350
"349","Redthroat Emperor",2006,7,7,"Mid","Abrolhos Southern Group",NA,NA,NA,"Commercial","LINE",370,370,360,350
"350","Redthroat Emperor",2006,7,7,"Mid","Abrolhos Southern Group",NA,NA,NA,"Commercial","LINE",347,340,340,300
"351","Redthroat Emperor",2006,7,7,"Mid","Abrolhos Southern Group",NA,NA,NA,"Commercial","LINE",365,360,360,350
"352","Redthroat Emperor",2011,6,22,"Mid","Abrolhos",NA,NA,NA,"Commercial","LINE",581,580,580,550
"353","Redthroat Emperor",2011,6,22,"Mid","Abrolhos",NA,NA,NA,"Commercial","LINE",410,410,400,400
"354","Redthroat Emperor",2011,6,22,"Mid","Abrolhos",NA,NA,NA,"Commercial","LINE",382,380,380,350
"355","Redthroat Emperor",2011,6,22,"Mid","Abrolhos",NA,NA,NA,"Commercial","LINE",552,550,540,550
"356","Redthroat Emperor",2011,6,22,"Mid","Abrolhos",NA,NA,NA,"Commercial","LINE",541,540,540,500
"357","Redthroat Emperor",2011,6,22,"Mid","Abrolhos",NA,NA,NA,"Commercial","LINE",483,480,480,450
"358","Redthroat Emperor",2011,6,22,"Mid","Abrolhos",NA,NA,NA,"Commercial","LINE",521,520,520,500
"359","Redthroat Emperor",2011,6,22,"Mid","Abrolhos",NA,NA,NA,"Commercial","LINE",497,490,480,450
"360","Redthroat Emperor",2011,6,22,"Mid","Abrolhos",NA,NA,NA,"Commercial","LINE",512,510,500,500
"361","Redthroat Emperor",2011,6,22,"Mid","Abrolhos",NA,NA,NA,"Commercial","LINE",468,460,460,450
"362","Redthroat Emperor",2011,6,22,"Mid","Abrolhos",NA,NA,NA,"Commercial","LINE",413,410,400,400
"363","Redthroat Emperor",2011,6,22,"Mid","Abrolhos",NA,NA,NA,"Commercial","LINE",584,580,580,550
"364","Redthroat Emperor",2011,6,22,"Mid","Abrolhos",NA,NA,NA,"Commercial","LINE",445,440,440,400
"365","Redthroat Emperor",2011,6,22,"Mid","Abrolhos",NA,NA,NA,"Commercial","LINE",410,410,400,400
"366","Redthroat Emperor",2011,6,22,"Mid","Abrolhos",NA,NA,NA,"Commercial","LINE",443,440,440,400
"367","Redthroat Emperor",2011,6,22,"Mid","Abrolhos",NA,NA,NA,"Commercial","LINE",457,450,440,450
"368","Redthroat Emperor",2011,6,22,"Mid","Abrolhos",NA,NA,NA,"Commercial","LINE",333,330,320,300
"369","Redthroat Emperor",2011,6,22,"Mid","Abrolhos",NA,NA,NA,"Commercial","LINE",456,450,440,450
"370","Redthroat Emperor",2011,6,22,"Mid","Abrolhos",NA,NA,NA,"Commercial","LINE",471,470,460,450
"371","Redthroat Emperor",2011,6,22,"Mid","Abrolhos",NA,NA,NA,"Commercial","LINE",521,520,520,500
"372","Redthroat Emperor",2011,6,22,"Mid","Abrolhos",NA,NA,NA,"Commercial","LINE",406,400,400,400
"373","Redthroat Emperor",2011,6,22,"Mid","Abrolhos",NA,NA,NA,"Commercial","LINE",531,530,520,500
"374","Redthroat Emperor",2011,6,22,"Mid","Abrolhos",NA,NA,NA,"Commercial","LINE",543,540,540,500
"375","Redthroat Emperor",2011,6,22,"Mid","Abrolhos",NA,NA,NA,"Commercial","LINE",466,460,460,450
"376","Redthroat Emperor",2011,6,22,"Mid","Abrolhos",NA,NA,NA,"Commercial","LINE",533,530,520,500
"377","Redthroat Emperor",2011,6,22,"Mid","Abrolhos",NA,NA,NA,"Commercial","LINE",476,470,460,450
"378","Redthroat Emperor",2011,6,22,"Mid","Abrolhos",NA,NA,NA,"Commercial","LINE",560,560,560,550
"379","Redthroat Emperor",2011,6,22,"Mid","Abrolhos",NA,NA,NA,"Commercial","LINE",464,460,460,450
"380","Redthroat Emperor",2011,6,22,"Mid","Abrolhos",NA,NA,NA,"Commercial","LINE",527,520,520,500
"381","Redthroat Emperor",2011,9,30,"Mid","Geraldton",NA,NA,NA,"Recreational","LINE",532,530,520,500
"382","Redthroat Emperor",2014,3,15,"Mid","Port Gregory",NA,NA,NA,"Commercial","LINE",339,330,320,300
"383","Redthroat Emperor",2014,3,15,"Mid","Port Gregory",NA,NA,NA,"Commercial","LINE",352,350,340,350
"384","Redthroat Emperor",2014,3,15,"Mid","Port Gregory",NA,NA,NA,"Commercial","LINE",352,350,340,350
"385","Redthroat Emperor",2014,3,15,"Mid","Port Gregory",NA,NA,NA,"Commercial","LINE",416,410,400,400
"386","Redthroat Emperor",2014,3,15,"Mid","Port Gregory",NA,NA,NA,"Commercial","LINE",308,300,300,300
"387","Redthroat Emperor",2014,3,15,"Mid","Port Gregory",NA,NA,NA,"Commercial","LINE",420,420,420,400
"388","Redthroat Emperor",2014,3,15,"Mid","Port Gregory",NA,NA,NA,"Commercial","LINE",384,380,380,350
"389","Redthroat Emperor",2014,3,15,"Mid","Port Gregory",NA,NA,NA,"Commercial","LINE",412,410,400,400
"390","Redthroat Emperor",2014,3,15,"Mid","Port Gregory",NA,NA,NA,"Commercial","LINE",387,380,380,350
"391","Redthroat Emperor",2014,3,15,"Mid","Port Gregory",NA,NA,NA,"Commercial","LINE",427,420,420,400
"392","Redthroat Emperor",2014,3,15,"Mid","Port Gregory",NA,NA,NA,"Commercial","LINE",333,330,320,300
"393","Redthroat Emperor",2014,3,15,"Mid","Port Gregory",NA,NA,NA,"Commercial","LINE",352,350,340,350
"394","Redthroat Emperor",2014,3,15,"Mid","Port Gregory",NA,NA,NA,"Commercial","LINE",338,330,320,300
"395","Redthroat Emperor",2014,3,15,"Mid","Port Gregory",NA,NA,NA,"Commercial","LINE",372,370,360,350
"396","Redthroat Emperor",2014,3,15,"Mid","Port Gregory",NA,NA,NA,"Commercial","LINE",330,330,320,300
"397","Redthroat Emperor",2014,3,15,"Mid","Port Gregory",NA,NA,NA,"Commercial","LINE",328,320,320,300
"398","Redthroat Emperor",2014,3,15,"Mid","Port Gregory",NA,NA,NA,"Commercial","LINE",417,410,400,400
"399","Redthroat Emperor",2014,3,15,"Mid","Port Gregory",NA,NA,NA,"Commercial","LINE",353,350,340,350
"400","Redthroat Emperor",2014,3,15,"Mid","Port Gregory",NA,NA,NA,"Commercial","LINE",359,350,340,350
"401","Redthroat Emperor",2014,3,15,"Mid","Port Gregory",NA,NA,NA,"Commercial","LINE",365,360,360,350
"402","Redthroat Emperor",2014,3,15,"Mid","Port Gregory",NA,NA,NA,"Commercial","LINE",368,360,360,350
"403","Redthroat Emperor",2014,3,15,"Mid","Port Gregory",NA,NA,NA,"Commercial","LINE",358,350,340,350
"404","Redthroat Emperor",2014,3,15,"Mid","Port Gregory",NA,NA,NA,"Commercial","LINE",346,340,340,300
"405","Redthroat Emperor",2014,3,15,"Mid","Port Gregory",NA,NA,NA,"Commercial","LINE",378,370,360,350
"406","Redthroat Emperor",2015,8,1,"Mid","Geraldton",NA,NA,NA,"Recreational","LINE",352,350,340,350
"407","Redthroat Emperor",2015,8,16,"Mid","Geraldton","99BB",-28.79166698,114.4583321,"Recreational","LINE",359,350,340,350
"408","Redthroat Emperor",2015,8,16,"Mid","Geraldton","99BB",-28.79166698,114.4583321,"Recreational","LINE",313,310,300,300
"409","Redthroat Emperor",2015,9,14,"Mid","Jurien Bay",NA,NA,NA,"Commercial","LINE",361,360,360,350
"410","Redthroat Emperor",2015,9,14,"Mid","Jurien Bay",NA,NA,NA,"Commercial","LINE",416,410,400,400
"411","Redthroat Emperor",2015,9,14,"Mid","Jurien Bay",NA,NA,NA,"Commercial","LINE",386,380,380,350
"412","Redthroat Emperor",2016,1,22,"Mid","Jurien Bay",NA,NA,NA,"Commercial","LINE",383,380,380,350
"413","Redthroat Emperor",2016,1,22,"Mid","Jurien Bay",NA,NA,NA,"Commercial","LINE",329,320,320,300
"414","Redthroat Emperor",2016,1,22,"Mid","Jurien Bay",NA,NA,NA,"Commercial","LINE",426,420,420,400
"415","Redthroat Emperor",2016,1,22,"Mid","Jurien Bay",NA,NA,NA,"Commercial","LINE",394,390,380,350
"416","Redthroat Emperor",2016,1,22,"Mid","Jurien Bay",NA,NA,NA,"Commercial","LINE",392,390,380,350
"417","Redthroat Emperor",2016,1,22,"Mid","Jurien Bay",NA,NA,NA,"Commercial","LINE",418,410,400,400
"418","Redthroat Emperor",2016,1,22,"Mid","Jurien Bay",NA,NA,NA,"Commercial","LINE",448,440,440,400
"419","Redthroat Emperor",2016,1,22,"Mid","Jurien Bay",NA,NA,NA,"Commercial","LINE",391,390,380,350
"420","Redthroat Emperor",2016,1,22,"Mid","Jurien Bay",NA,NA,NA,"Commercial","LINE",363,360,360,350
"421","Redthroat Emperor",2016,1,22,"Mid","Jurien Bay",NA,NA,NA,"Commercial","LINE",347,340,340,300
"422","Redthroat Emperor",2016,1,22,"Mid","Jurien Bay",NA,NA,NA,"Commercial","LINE",351,350,340,350
"423","Redthroat Emperor",2016,1,22,"Mid","Jurien Bay",NA,NA,NA,"Commercial","LINE",343,340,340,300
"424","Redthroat Emperor",2016,1,22,"Mid","Jurien Bay",NA,NA,NA,"Commercial","LINE",358,350,340,350
